"gene_name","log2FoldChange","padj","Significance"
"AC106897.1",-1.22785360078648,2.2298581128398e-11,"Downregulated"
"LINC01429",3.15772718831141,2.23792751350918e-11,"Upregulated"
"AC091133.5",3.55930344952974,2.23882530754766e-11,"Upregulated"
"PON1",1.69583539895253,2.25520400504801e-11,"Upregulated"
"AL390198.1",1.34825451571555,2.29610144405971e-11,"Upregulated"
"RSPH4A",-1.78457497177482,2.29692494648544e-11,"Downregulated"
"AC253536.6",1.10257909693104,2.29960724595679e-11,"Upregulated"
"SPACA4",1.21136885504147,2.31660995823175e-11,"Upregulated"
"SPATC1L",1.0426767466193,2.33992743970501e-11,"Upregulated"
"HLA-DRA",-1.03590810246549,2.34240583746502e-11,"Downregulated"
"AC008870.4",1.49879100859817,2.37626845918838e-11,"Upregulated"
"KRT18P5",1.25199095473726,2.38997577324992e-11,"Upregulated"
"AL713899.1",2.81651590857284,2.39570719681092e-11,"Upregulated"
"AL390728.2",1.37143753412123,2.41265221599343e-11,"Upregulated"
"AL355355.1",-1.40248690712482,2.42841029756261e-11,"Downregulated"
"AC108868.1",-2.25132300100488,2.46842658823243e-11,"Downregulated"
"AC099343.2",1.29588082530171,2.47486708950352e-11,"Upregulated"
"HSD3BP5",-1.40031875967966,2.47612586494077e-11,"Downregulated"
"AC087741.2",1.10801672937663,2.48760420220064e-11,"Upregulated"
"LINC02006",-1.43207997306847,2.48956108527248e-11,"Downregulated"
"LINC01747",-1.37672854346615,2.50767714602336e-11,"Downregulated"
"RASL10B",1.46065011488515,2.5228966911074e-11,"Upregulated"
"COL4A3",-1.44504815727193,2.52875005272542e-11,"Downregulated"
"AC022893.1",-1.167318086057,2.53135241701438e-11,"Downregulated"
"VCAN-AS1",3.11374316387193,2.56115114156867e-11,"Upregulated"
"AL049844.1",-1.66204385542577,2.58702482042324e-11,"Downregulated"
"AL009177.1",-1.68928810205062,2.61305289917078e-11,"Downregulated"
"EPHB1",1.55740390448804,2.63627745031068e-11,"Upregulated"
"AC006128.1",1.19593651738658,2.63732678180256e-11,"Upregulated"
"GABRA5",4.15008766555042,2.64871576347373e-11,"Upregulated"
"RIMBP2",2.47675443811663,2.68489777196854e-11,"Upregulated"
"AC092675.1",2.44517109041946,2.68857978380123e-11,"Upregulated"
"FMO1",1.29269611352755,2.69832349086486e-11,"Upregulated"
"CLEC2L",2.73708997811171,2.72789284877239e-11,"Upregulated"
"RNU7-75P",2.71721994923967,2.77652758246231e-11,"Upregulated"
"AC093520.1",2.13913780853661,2.78926395965008e-11,"Upregulated"
"FGF10-AS1",-2.84452913803637,2.80392714778401e-11,"Downregulated"
"AL133410.1",1.13217433019456,2.81269298516619e-11,"Upregulated"
"PLBD1",-1.09243371947737,2.82644266731661e-11,"Downregulated"
"AC012640.5",2.00567130100368,2.83438672847141e-11,"Upregulated"
"AC245517.5",2.48145274004804,2.8461566921397e-11,"Upregulated"
"AL139300.2",-1.47572661442688,2.86154217348532e-11,"Downregulated"
"CLEC6A",-1.64961823547948,2.95571505354562e-11,"Downregulated"
"NCF1B",-1.0714948600341,2.97941119863828e-11,"Downregulated"
"LINC00543",2.03203864393704,3.00166658765099e-11,"Upregulated"
"AC091153.3",1.7663166359701,3.00660998071963e-11,"Upregulated"
"IGKV1OR-2",2.43127371919554,3.02048901948795e-11,"Upregulated"
"AC090826.1",2.31602442013498,3.02579380805401e-11,"Upregulated"
"DNM1P46",-1.29081445673008,3.02725975032677e-11,"Downregulated"
"LINC00621",1.54555866136166,3.03429518787552e-11,"Upregulated"
"IFNE",2.84659188115643,3.0514572543319e-11,"Upregulated"
"FILNC1",-1.65109493172245,3.0998618828165e-11,"Downregulated"
"FABP7",2.52492150737903,3.12528657139121e-11,"Upregulated"
"CD69",-1.15532822734138,3.13249797324837e-11,"Downregulated"
"CACNB4",-1.443801267006,3.1462105822475e-11,"Downregulated"
"SYCE1L",1.11945900559046,3.1575357805218e-11,"Upregulated"
"AP000344.1",2.13485843332925,3.16462828046437e-11,"Upregulated"
"DLG3-AS1",1.47827813770852,3.19239870872025e-11,"Upregulated"
"AC005831.1",1.23425705187099,3.19256152051017e-11,"Upregulated"
"MAG",-2.11906472908637,3.20101066018002e-11,"Downregulated"
"Y_RNA",1.76896723115982,3.22186507799124e-11,"Upregulated"
"GDF15",1.4358500693931,3.22856529735203e-11,"Upregulated"
"AL139260.3",2.08849025745472,3.23116498853041e-11,"Upregulated"
"ADH1A",-1.99795125355056,3.27333881784393e-11,"Downregulated"
"CACNA1B",2.7127127345606,3.27840451057341e-11,"Upregulated"
"MST1P2",1.36721328079622,3.27940781471158e-11,"Upregulated"
"TBL1XR1-AS1",3.65631372328074,3.33817305821281e-11,"Upregulated"
"CNTNAP3B",-1.60579472747026,3.37229776790679e-11,"Downregulated"
"CYB5A",-1.01529859718782,3.37836006902431e-11,"Downregulated"
"EYA2",1.82118161984004,3.37950712541548e-11,"Upregulated"
"BHMT",2.36036029108511,3.40517262537363e-11,"Upregulated"
"AL391416.1",1.81005901920024,3.40783041923359e-11,"Upregulated"
"CMBL",1.31766322864197,3.42282253091408e-11,"Upregulated"
"AP003900.1",4.74915337185158,3.42311004468885e-11,"Upregulated"
"ADAMTS18",1.64928256445895,3.43293097570548e-11,"Upregulated"
"AC011487.1",-1.46297069798689,3.4946437676514e-11,"Downregulated"
"AC079880.2",2.37559849692531,3.52207841996694e-11,"Upregulated"
"ZNF793",1.02177451082598,3.52756580499028e-11,"Upregulated"
"AL353689.3",3.24933277565134,3.53335516768362e-11,"Upregulated"
"AC010478.1",2.81774079734242,3.59037095158844e-11,"Upregulated"
"MIR6753",1.47829418471137,3.59419617655762e-11,"Upregulated"
"MRPS9-AS1",1.1662600524356,3.61433070214837e-11,"Upregulated"
"AC037487.1",1.81660057206384,3.66603500306306e-11,"Upregulated"
"NXF3",-1.93177047723995,3.6693048652796e-11,"Downregulated"
"AC138696.2",1.0600228156802,3.71151193630803e-11,"Upregulated"
"AC020907.4",1.15118698467013,3.73308852916001e-11,"Upregulated"
"AC104472.4",1.05247432254099,3.80427212265506e-11,"Upregulated"
"AC090164.3",3.07777569404275,3.80654799772731e-11,"Upregulated"
"ERBB4",-1.69632435979674,3.81149339721297e-11,"Downregulated"
"AC040904.1",2.54409325334963,3.81328167742867e-11,"Upregulated"
"TMC1",1.51744895451763,3.84204213629139e-11,"Upregulated"
"FAR2P4",4.321859638119,3.86771881172315e-11,"Upregulated"
"PLAT",1.64988959409023,3.8707670804733e-11,"Upregulated"
"LINC02490",4.10031202272607,3.89600037944032e-11,"Upregulated"
"AC090578.1",2.60090149662129,3.90430999339087e-11,"Upregulated"
"PPT2-EGFL8",1.10618425082891,3.96184052290911e-11,"Upregulated"
"ANKRD49P1",1.82324388388861,3.96406471937233e-11,"Upregulated"
"AC068299.1",2.5181246626215,4.0187077485554e-11,"Upregulated"
"RN7SL396P",2.42969676356497,4.09263321038231e-11,"Upregulated"
"AL122008.3",2.24755360050203,4.09602954150131e-11,"Upregulated"
"LINC00871",4.00124670435082,4.11295697929978e-11,"Upregulated"
"C1orf189",-1.90945089553675,4.11488540983192e-11,"Downregulated"
"OPCML",1.64342240872639,4.12187617566846e-11,"Upregulated"
"AF015262.1",3.05075428254496,4.12692901717991e-11,"Upregulated"
"AP003717.1",1.76951723890428,4.14080542802723e-11,"Upregulated"
"RNU6-403P",1.79163370362792,4.15676893652287e-11,"Upregulated"
"AC099667.1",1.58686199631706,4.1705339718421e-11,"Upregulated"
"PABPC3",1.18723661032971,4.17816886505224e-11,"Upregulated"
"NIFKP3",2.9981782938598,4.1944681226443e-11,"Upregulated"
"LDHAP3",1.38261635304558,4.2738470952469e-11,"Upregulated"
"RPS15AP10",1.40586694726264,4.31614013673577e-11,"Upregulated"
"AP000424.2",2.48451573519525,4.34786432060278e-11,"Upregulated"
"AL031736.1",3.12556170390324,4.40663337368075e-11,"Upregulated"
"SLC23A4P",3.46975381319508,4.45356147071475e-11,"Upregulated"
"CHRD",1.36598664850468,4.49282451887627e-11,"Upregulated"
"SCEL",-1.37982480242326,4.51598187201538e-11,"Downregulated"
"AC104459.1",2.48512601103089,4.56737450144367e-11,"Upregulated"
"AL353621.1",-1.79032339263046,4.56743448464134e-11,"Downregulated"
"AC097641.2",1.29977223522138,4.56743448464134e-11,"Upregulated"
"DRC1",-1.95222112303048,4.5693622588048e-11,"Downregulated"
"C1orf87",-2.40852600543572,4.59762067737791e-11,"Downregulated"
"TBC1D26-AS1",-2.94282914474345,4.59818724367353e-11,"Downregulated"
"AC245884.8",1.18375196476931,4.62114169832978e-11,"Upregulated"
"FALEC",1.28843495113653,4.63134467704284e-11,"Upregulated"
"LRRC69",1.01226281497508,4.64531078680414e-11,"Upregulated"
"EDN3",-2.72905575358887,4.67302322785815e-11,"Downregulated"
"BMS1P4",1.11835075051365,4.70129357762892e-11,"Upregulated"
"STMN1P1",1.42987858801562,4.72807116636427e-11,"Upregulated"
"CEACAM6",1.39186248728259,4.77732368880519e-11,"Upregulated"
"H1-6",2.69926027293315,4.82252559351718e-11,"Upregulated"
"AL354989.1",1.23480658819445,4.85503620559773e-11,"Upregulated"
"LINC01322",3.37528541259156,4.87377099133601e-11,"Upregulated"
"CAPN8",1.38819534792423,4.88541267149444e-11,"Upregulated"
"AC093240.1",3.05414631419589,4.89965425788594e-11,"Upregulated"
"CFAP65",-1.91780922093158,4.91524294942074e-11,"Downregulated"
"KRT8P35",1.87010423146322,4.96366953222401e-11,"Upregulated"
"AL121762.1",3.21177764125246,4.97079810972047e-11,"Upregulated"
"AC112484.5",1.40632196253067,5.01282896002394e-11,"Upregulated"
"AC112694.2",1.22990962030988,5.02253813666916e-11,"Upregulated"
"PKP1",2.23038627158652,5.06000686378748e-11,"Upregulated"
"AC074099.1",2.23592347137661,5.07051379478604e-11,"Upregulated"
"H19",2.19188915190455,5.10054201351148e-11,"Upregulated"
"P2RX5",1.27377583374536,5.1837871853718e-11,"Upregulated"
"AC005699.1",1.89887453743761,5.22981365276823e-11,"Upregulated"
"POM121L9P",1.07648292480024,5.24046825183057e-11,"Upregulated"
"FLACC1",-1.42413625295626,5.24046825183057e-11,"Downregulated"
"KLHL32",-1.26064208712141,5.24046825183057e-11,"Downregulated"
"CA2",-1.48085024817741,5.24351607974962e-11,"Downregulated"
"EPHA6",2.26511176515156,5.28851228403854e-11,"Upregulated"
"TULP1",1.53500299445639,5.29145572194033e-11,"Upregulated"
"AP001429.1",2.03212202416793,5.29606077068906e-11,"Upregulated"
"STRA8",4.06428463078003,5.31987691953974e-11,"Upregulated"
"CHL1-AS1",2.70703328585467,5.34521296298013e-11,"Upregulated"
"AL645608.1",1.56664269862626,5.45678610452553e-11,"Upregulated"
"TRIM71",-2.01088229173246,5.543442451856e-11,"Downregulated"
"ST13P2",-2.11964348874724,5.54778364454571e-11,"Downregulated"
"AL121658.1",1.21320166000536,5.55454819840205e-11,"Upregulated"
"FAT4",-1.16407730361322,5.57638863923998e-11,"Downregulated"
"DTX2P1",1.95880869229003,5.58926223421573e-11,"Upregulated"
"LINC02345",-1.37210860011458,5.60649212553528e-11,"Downregulated"
"AC016598.2",2.53287591633993,5.61370043748509e-11,"Upregulated"
"AP002992.1",1.83931228632096,5.70732577666046e-11,"Upregulated"
"IGHV3-72",1.66041773152338,5.74263254066136e-11,"Upregulated"
"PANCR",4.49719033851423,5.74852248186762e-11,"Upregulated"
"AL513218.1",1.45180959302503,5.75554587777353e-11,"Upregulated"
"AC243772.2",1.44133613900196,5.79500711713423e-11,"Upregulated"
"LINC01948",1.07932027280084,5.81063441803975e-11,"Upregulated"
"AC093012.1",2.16940171736468,5.83999497011269e-11,"Upregulated"
"AL121821.2",-1.27830553864691,5.85636250950631e-11,"Downregulated"
"GABBR2",2.04439102615134,5.8612023728215e-11,"Upregulated"
"HLA-V",-1.58526091707385,5.94662084661724e-11,"Downregulated"
"CCR3",1.37832668786922,6.02647401116476e-11,"Upregulated"
"AC090709.1",3.06318818573717,6.02794446008502e-11,"Upregulated"
"LINC01943",1.04299412928805,6.06135065691804e-11,"Upregulated"
"AL355916.1",1.86095319203543,6.06797383868217e-11,"Upregulated"
"ACSM2A",-2.222756796954,6.13643047205343e-11,"Downregulated"
"AC026355.3",3.47811757241362,6.23433762342184e-11,"Upregulated"
"LINC01594",2.42070991564734,6.25665693161632e-11,"Upregulated"
"AC104162.1",-1.59030603214062,6.26539019240823e-11,"Downregulated"
"DDX53",4.58373994383935,6.26875840008371e-11,"Upregulated"
"LINC01126",1.22156622407804,6.28177594558376e-11,"Upregulated"
"TMEM132C",-2.17366458249625,6.35101590547746e-11,"Downregulated"
"NR1I2",1.84300720727244,6.36314870938934e-11,"Upregulated"
"IGLV3-32",2.62116820086123,6.36433642728751e-11,"Upregulated"
"AC131009.4",1.44230590653232,6.3832713590466e-11,"Upregulated"
"MFSD4A",1.51033245134071,6.40480358447869e-11,"Upregulated"
"BPIFA4P",4.34089890892034,6.4207616114798e-11,"Upregulated"
"DEPDC1-AS1",2.27702578363902,6.42665522486801e-11,"Upregulated"
"HS3ST3A1",1.38380833716044,6.4384095600145e-11,"Upregulated"
"RPL35AP5",1.85866868120955,6.4384095600145e-11,"Upregulated"
"IGKV2-29",2.50421945893033,6.49971982118805e-11,"Upregulated"
"AC024230.1",4.36646828983399,6.50228760462345e-11,"Upregulated"
"LINC01399",2.6430865729743,6.50354001570978e-11,"Upregulated"
"HMGN2P46",1.04778533326557,6.51029334314601e-11,"Upregulated"
"Y_RNA",2.22978325551777,6.51378845992708e-11,"Upregulated"
"ARSF",-1.46842202196276,6.57113229155778e-11,"Downregulated"
"AC025280.2",-1.49168129128343,6.60015363193136e-11,"Downregulated"
"CUZD1",2.23665635473999,6.65133280257537e-11,"Upregulated"
"C6orf99",1.02410518750647,6.65467235814627e-11,"Upregulated"
"ACAN",1.45620769392644,6.65701376087782e-11,"Upregulated"
"C15orf54",1.90875339639361,6.67947454411541e-11,"Upregulated"
"PA2G4P4",1.30722702289298,6.69432436440454e-11,"Upregulated"
"LINC02347",3.39782086852881,6.7417941296761e-11,"Upregulated"
"COBL",-1.11767486368686,6.77002456152315e-11,"Downregulated"
"AC034229.4",1.57040322195518,6.84893190370866e-11,"Upregulated"
"AC004837.2",1.37929909560052,6.88483011968027e-11,"Upregulated"
"AL353801.3",1.62638532318649,6.92949738156693e-11,"Upregulated"
"MIR4258",1.35150122824894,6.96179711104636e-11,"Upregulated"
"RARRES2",-1.00161218490548,7.08653254740038e-11,"Downregulated"
"ASH1L-IT1",3.20358912290693,7.13445820847224e-11,"Upregulated"
"C4BPAP2",3.34332995617288,7.13478665323584e-11,"Upregulated"
"AL390719.3",1.49401857765707,7.15893880278862e-11,"Upregulated"
"CHL1",1.53394783155432,7.27050758086793e-11,"Upregulated"
"AC063944.1",-1.40475556591896,7.27180180691102e-11,"Downregulated"
"SOD3",-1.08162147969948,7.2752755408784e-11,"Downregulated"
"ABCA6",-1.15082670175615,7.31265842118426e-11,"Downregulated"
"LINC00958",1.98023535612258,7.33824548305818e-11,"Upregulated"
"LINC00898",4.01780436105302,7.34919330431659e-11,"Upregulated"
"CARD18",4.79260107942455,7.35060471704012e-11,"Upregulated"
"NTNG1",-1.88115670734253,7.37932553470167e-11,"Downregulated"
"AL355512.1",1.94514968244322,7.3949643665359e-11,"Upregulated"
"GABRR1",2.99996768049747,7.39586597337193e-11,"Upregulated"
"AC096637.2",-1.75204010897808,7.43409114846425e-11,"Downregulated"
"PBLD",1.07287273854917,7.44646898756226e-11,"Upregulated"
"OR2W3",-2.26388285072622,7.55411176558973e-11,"Downregulated"
"AC079336.6",1.99519239061555,7.60308478806358e-11,"Upregulated"
"GAL3ST2",2.22868147513891,7.62432198452956e-11,"Upregulated"
"ERVE-1",-1.22908261554908,7.62734482289603e-11,"Downregulated"
"ECE1-AS1",1.19643436819924,7.65412447363249e-11,"Upregulated"
"AC073358.1",3.25006158338679,7.67147419303845e-11,"Upregulated"
"RHOG2P",2.12806052173093,7.68226494795078e-11,"Upregulated"
"AC007406.3",-1.00104967352406,7.69095773010563e-11,"Downregulated"
"IGHV3-65",2.5046069215799,7.75672791232439e-11,"Upregulated"
"LINC01168",-2.25694643814506,7.78021578858562e-11,"Downregulated"
"ALX1",3.18786953260245,7.86985251363109e-11,"Upregulated"
"PRKAA2",1.21609560573473,7.94422881014072e-11,"Upregulated"
"BGLAP",1.39792357696982,7.97206075462726e-11,"Upregulated"
"AC011912.1",-1.03366538503845,8.00743091658668e-11,"Downregulated"
"AC069499.2",2.49669983320412,8.03093363381642e-11,"Upregulated"
"INSYN1",-1.44159653231156,8.07616512001744e-11,"Downregulated"
"CYP2D8P",1.23387584829862,8.11994349867709e-11,"Upregulated"
"AC148476.1",1.89032695156736,8.15781562612219e-11,"Upregulated"
"VGLL3",-1.2161999261236,8.17176550517477e-11,"Downregulated"
"LINC01913",2.26516041635212,8.17988013992118e-11,"Upregulated"
"SP9",4.66539499051705,8.19938922942062e-11,"Upregulated"
"TMEM61",1.33650141713206,8.37846401006163e-11,"Upregulated"
"C6",-2.01574168240717,8.54247932713776e-11,"Downregulated"
"AC010148.1",1.40478852416046,8.57139006327134e-11,"Upregulated"
"PLA2G4D",1.4706100443938,8.57229534270265e-11,"Upregulated"
"SLC7A11-AS1",2.11157995271863,8.58320591060847e-11,"Upregulated"
"AL136171.2",2.14836278517646,8.59615612717541e-11,"Upregulated"
"CCDC89",-1.22038490945996,8.60054868597931e-11,"Downregulated"
"PAICSP4",1.82906147742489,8.64259433218124e-11,"Upregulated"
"SH3PXD2A-AS1",1.83538086017669,8.64398738289648e-11,"Upregulated"
"NIPAL1",1.08042519519201,8.65007175301081e-11,"Upregulated"
"CAB39P1",2.45232930635272,8.70103600718562e-11,"Upregulated"
"IGHV3-42",2.4981959330095,8.73493872306911e-11,"Upregulated"
"GCLM",1.03437224478352,8.75058397907196e-11,"Upregulated"
"AC109326.1",1.32172070831822,8.76564400480302e-11,"Upregulated"
"TBC1D26",-2.45617830767964,8.7681850419046e-11,"Downregulated"
"RN7SL767P",2.84717008836815,8.79680971655028e-11,"Upregulated"
"AC096887.2",1.09405598527522,8.84695617837863e-11,"Upregulated"
"NTRK2",-1.86327086186536,8.86779339757321e-11,"Downregulated"
"AC025539.1",1.89624698695316,8.86779339757321e-11,"Upregulated"
"AL356234.3",1.75487095295992,8.92820072287791e-11,"Upregulated"
"CYP21A2",1.69687865289992,9.02300618948045e-11,"Upregulated"
"AC007326.3",2.98379805205962,9.02300618948045e-11,"Upregulated"
"AL136298.1",3.1897581701428,9.02994824194455e-11,"Upregulated"
"AL133355.1",-1.30607911875018,9.05775197517776e-11,"Downregulated"
"AC025154.2",2.15198584277268,9.16975513209874e-11,"Upregulated"
"RNF157-AS1",1.12008332530384,9.24644119142979e-11,"Upregulated"
"MSX2",1.38490352999175,9.25067884680815e-11,"Upregulated"
"AC103724.4",-1.25791341814561,9.26213380465637e-11,"Downregulated"
"TMSB15A",-1.66215892934543,9.35203918967557e-11,"Downregulated"
"AC103810.1",1.35292072055109,9.36602113749722e-11,"Upregulated"
"ZNF114",1.78719448515838,9.37980488750858e-11,"Upregulated"
"RNU5B-1",7.86598159084838,9.43736505843422e-11,"Upregulated"
"AC073352.1",1.70008352421021,9.45401818481226e-11,"Upregulated"
"CCDC87",1.02588437435179,9.46888887972604e-11,"Upregulated"
"LINC02577",2.18890149238301,9.5191193007241e-11,"Upregulated"
"MORN5",-2.20692938000664,9.54793890787063e-11,"Downregulated"
"SNORA33",1.11436200040509,9.58245651372214e-11,"Upregulated"
"AC006213.3",1.43047366975246,9.58537106654024e-11,"Upregulated"
"AC132186.1",2.88207591822697,9.64618294429893e-11,"Upregulated"
"CRACR2B",1.04995968632433,9.70001847594895e-11,"Upregulated"
"AC009729.1",-2.35318257349285,9.81286009984978e-11,"Downregulated"
"TRPM1",-2.04268069823391,9.8275209528834e-11,"Downregulated"
"LINC00607",-1.38112833474446,9.88371101133095e-11,"Downregulated"
"HHIP-AS1",-1.6002558717464,9.97036155052074e-11,"Downregulated"
"CYP2E1",1.46787674536786,9.9887361815626e-11,"Upregulated"
"BOLA2B",1.01957503987361,1.01400539933695e-10,"Upregulated"
"SATB1-AS1",1.23946081585191,1.01437343657687e-10,"Upregulated"
"AC006148.1",3.37563868238657,1.0154120671328e-10,"Upregulated"
"AC093390.1",-2.10517473859604,1.02434974325805e-10,"Downregulated"
"OR6K4P",-3.36113221732185,1.02518534163791e-10,"Downregulated"
"AC104458.1",-1.9763569642032,1.02941799986749e-10,"Downregulated"
"RNF39",1.18219709181639,1.03948582707564e-10,"Upregulated"
"RPL39P5",-1.21142965164312,1.04084574954303e-10,"Downregulated"
"AC025822.2",-1.33668698287404,1.04563121804165e-10,"Downregulated"
"AL442636.1",3.28448980765781,1.04789907208425e-10,"Upregulated"
"AP000829.1",3.21249181728887,1.05270440541697e-10,"Upregulated"
"AP001542.1",1.81073459578857,1.05270440541697e-10,"Upregulated"
"PLEKHG4B",1.67446006720994,1.06365743687323e-10,"Upregulated"
"AL121852.1",1.88888970753872,1.06998999831359e-10,"Upregulated"
"AC093909.5",-3.90733177401179,1.07598518254191e-10,"Downregulated"
"AC092687.3",1.15252948663297,1.08128244225451e-10,"Upregulated"
"IFNG-AS1",1.72209192243996,1.08426066220986e-10,"Upregulated"
"HAR1B",2.10503885727434,1.09848762455638e-10,"Upregulated"
"KIZ-AS1",1.79650706919187,1.11760263070133e-10,"Upregulated"
"AC090912.2",1.61985373659956,1.11965464349553e-10,"Upregulated"
"PTCHD3P2",2.24295416494836,1.12915997235712e-10,"Upregulated"
"RWDD4P1",1.89501698953261,1.14041213495254e-10,"Upregulated"
"SPDYA",1.30911704192893,1.14853357396337e-10,"Upregulated"
